commiserate--0,"記共同,可憐共同可憐同情,共同,想念,吃一堆窮人只能想念吃的東西,值得我們的同情,同情,感到或表示悲傷或憐憫,例,我對他被解僱表示同情,參,同情的言語或表示,憐憫,同情"
commonplace--0,"常事,老生常談,普通的東西,平凡的,陳腐的"
commonsensical,"記,普通的,感覺,見識,具有普通人的見識,感覺明白事理的,有基本常識的,明白事理的,有基本常識的,反,荒謬的,與本性,理性或常識相反的,明白事理的,有基本常識的"
complaisant--0,"彬彬有禮的,殷勤的,柔順的"
comprehensible,"可理解的,易於理解的"
compunction--0,"良心的責備,悔恨,內疚"
conceivable--0,"可想像的,可能的,構思,想出"
conceivably--0,"想得到地,想像上,以為"
concomitant--0,"伴隨的,同時發生或共存的,例,隨老虛弱年而來參,禮貌,美麗動人的"
confederacy--0,"記共同,聯盟,聯盟,聯邦,聯盟,邦聯,私黨,同謀"
conjunction--0,"名詞,連接詞,結合,關聯"
connotation--0,"含蓄,儲蓄的東西,詞,語等,內涵,言外之意"
considerations,注意事項
consolidate--0,"鞏固,使聯合,統一,鞏固"
conspicuous--0,"顯著的,顯而易見的,記法共同看都能看到的卑劣的"
constitutional,"章程的,法規的,憲法的,本質的"
contemplate--0,"注視,沈思,打算,冥思苦想"
contemptuously,輕蔑地
contentious--0,"好辯的,善爭吵的,人,有異議的,引起爭論的,事"
corroborate--0,"證實,確證,類,確證的"
countenance--0,"面容,臉色,支持,支持,贊助,記法控制面容保持禮貌,不喜歡也要支持"
counterbalance,"記,平衡,使平衡,使抵消,以相等的力量來反抗,使平均,使平衡,彌補,平衡量,平衡力,勢均力敵"
counterfeit--0,"贗品,偽造品,假冒的,假裝的,仿造,偽裝,假裝,相反,做"
counterpart--0,"副本,極相似的人或物,配對物"
credibility--0,"名詞,可信性,確實性"
culmination--0,"頂點,最終結果,最終結論"
declaration--0,"名詞,宣佈,宣告,宣言,聲明"
deferential--0,"尊重的,尊敬的,恭敬的"
deleterious--0,"有害的,記,用,去記,有害的,東西需要被刪除,解,字形不要和,搞混,美味的"
demonstrate--0,"示威,論証,示範,顯示,展示,演示,表示"
demonstrations,"論證,證明"
disappointment,"失望,挫折,令人失望的事"
discernible--0,"可辨別的,通過眼力或智力費勁的,看得清的,辨別得出的,根注意,觀察,參,涉及,利害關系,關心,目睹,辨別,看清楚,類,美味的對風味極佳的可識別的對明顯的"
discernibly--0,明顯地
discombobulate,"使混亂,破壞,打亂計畫"
discrepancy--0,"不一致,不符,差異"
discriminating,"有鉴别能力的,有识别能力的,分别,辨别,区分,的现在分词,歧视,有差别地对待"
discrimination,"不公平待遇,歧視,辨別"
discriminatory,"有辨識力的,差別待遇的,歧視的"
disentangle--0,"解脫,解開糾結,松開,解決,糾紛,解開,松開"
disillusion--0,"使幻滅,使清醒,許多年輕人對他的新小說感到幻滅"
disintegration,崩解
disjunctive--0,"分離的,語法轉折的,類,名義上的不會有重要性分離的不會統一,分離性的"
dispensable--0,"可有可無的,不必要的,記法,不,花費,不值得花費的"
disposition--0,"處理,處置權,支配權,佈置,配置,安排,性情,稟性,意向,傾向"
disseminate--0,"散播,傳播,宣傳,廣為傳播"
dissimulate--0,"隱藏,掩飾,記法不相同"
distinguishing,"特殊的,區別性的"
doctrinaire--0,"教條主義者,源,從名詞,教條,而來,有,說,教,的意思,衍,解,可表,人,或,物,如,百萬富翁,億萬富翁,問卷"
double-dealing,NotFoundAnyMeanings
duplicitous--0,"搞兩面派的,奸詐的,騙人的"
efficacious--0,"藥,措施等,有效的,靈驗的"
egalitarian--0,"平等主義的,平等主義者"
elaboration--0,"精心製作,或計畫,精緻,詳盡,闡述,精心完成的東西,苦心經營的成果"
encapsulate--0,"扼要表述,壓縮,概括,將革命的前後經過濃縮成一部一小時的紀錄片是很難的"
equilibrium--0,"平衡,均勢,心情,感情等,平靜"
explanatory--0,"解釋的,說明的,辯明的"
extemporaneous,"記出,離開,時間離開準備時間的即席的,音樂速度,拍子,發展速度,即席的,無準備的,不用講稿的,臨時的,權宜的,反,計劃好的,無准備的,即席的,不用講稿的,善于即席講話的,臨時的"
extemporize--0,"即席發言,即興演奏,記法出時間再安排時間之外演講或表演即時發言,即興演奏"
exterminate--0,"根除,滅絕,消滅"
extravagant--0,"揮霍的,浪費的,奢侈的,放肆的"
extroverted--0,"性格外向的,外向性的,喜社交的"
fallibility--0,"易出錯,出錯性,欺騙的,謬誤的"
fastidiousness,"精挑細選,吹毛求疵,一絲不苟,類,勤奮是喜歡活動挑剔很喜歡選擇,嚴格,一絲不苟"
faultfinder--0,"記,錯誤,發現,表示人喜歡發現錯誤的人喜歡挑剔的人,挑剔的人,愛挑毛病,常常抱怨的人,類,吹毛求疵者擅長批評仲裁者擅長調停,找岔子,挑剔,吹毛求疵的人"
generically--0,"在類別上作為通稱,一般,普通地"
gregariousness,"群居,合群,類,裝腔作勢者不會誠摯隱士不會群居"
halfhearted--0,"不認真的,不熱心的,敷衍的"
herbivorous--0,"草食的,記法,草,吃"
homogeneous--0,"由同類事物或人組成的,同類的,相似的"
hypocritically,虛偽地
ignominious--0,"可恥的,不名譽的,墮落卑鄙的,反,高高的,崇高的,可敬的,光榮的,可恥的,不光彩的,下流的"
illustrious--0,"著名的,輝煌的,明亮的"
impassioned--0,"充滿激情的,慷慨激昂的,熱烈的,記法音讀怕神趕快做好事沒有浪費生命熱情的,激情的"
impeachable--0,"可控告,或彈劾,的,可指責的"
impeachment--0,"控告,檢舉,彈劾,懷疑"
impecunious--0,"身無分文的,一文不名的參,挪用,盜用,金錢的,應罰款的,類魯莽的缺乏謹慎貧困的缺乏錢"
impermanent--0,"記,永久的,持久的,遍及,保持,暫時的,非永久的,類,合適的帶來方便短暫的帶來瞬間,暫時的,非永久的"
impermeability,"記,有浸透性的,能透過的,讀潑,潑我一身水,有浸透性的,不能透過的性質,不滲透性,類,無法消除的無法擦掉無法穿透的無法透過,不透明無法透光不能穿透無法透液體,不能透過的性質,不滲透性"
impertinent--0,"粗魯無禮的,不切題的,不中肯的,記法,不,恰當的,不恰當的言行無禮的"
implausible--0,"難以置信的,不可能的,影片的整個情節荒謬得令人難以置信"
implication--0,"意涵,暗示,暗指,含蓄,含蓄地"
impressionable,"易感的,敏感的,易受影響的"
inarticulately,NotFoundAnyMeanings
incarcerate--0,"把,關進監獄,監禁,幽閉"
incongruous--0,"不協調的,不和諧的,不一致的,不相稱的"
indecipherable,"記,密碼,無法破譯的,類,無法破譯的不能被破譯難于控製的不能被控製,破譯不出的,難辨認的"
indifferent--0,"不關心的,冷淡的,不感興趣的,無關緊要的,不在乎的"
industrious--0,"形,勤勉的,努力的,進入建造,性質的,形容詞一直在內建造的"
inquisitive--0,"想問的,想知道的,好追根究底的"
inscrutability,"不可理解,不可思議,不可測知"
instinctive--0,"出於,本能的,出於,天性的,來自,直覺的"
instructive--0,"有啟發性的,有教育意義的"
interregnum--0,"記,中間,統治,兩個國王統治之間的時期,無王時期,無王時期,舊王統治結束新王尚未登基間的一段空隙,類,無王時期沒有統治冬眠沒有活動,空白期間,空位期間,中斷"
intractable--0,"倔強的,難管的,使混亂,記法不拉拉不動的"
invalidated--0,使無效
irreverence--0,"記,尊敬,敬重,不虔誠,不尊敬,類,譴責表示特別不贊成褻瀆表示特別不尊敬,反,敬畏,不尊敬的"
irrevocable--0,"不能撤回的,不能取消的,不能變更的"
legislature--0,"名詞,立法機關,美國的,州議會"
long-winded--0,"氣息長的,冗長的,羅唆的"
lucubration--0,"記,讀露苦,露出一臉苦相,因為在刻苦研究,尤指在燈下,刻苦研究,反,草率的考慮,苦心而成的著作,學朮作品"
magisterial--0,"地方行政官的,有權威的,專橫的"
magnanimous--0,"寬大的,有雅量的,表現高尚品德的"
malediction--0,"咒罵,壞話,記法,壞,說話"
malfeasance--0,"不法行為,記法,壞,做"
materialize--0,"實現,成為現實,他們承諾過會擢升她,但卻從未兌現,她當畫家的願望一直未實現"
metaphorically,"隱喻地,比喻地"
misanthrope--0,"厭惡人類的人,不愿與人來往者"
misconstrue--0,"誤解,的意思或意圖,她說哈裡斯誤解了她的評論"
neutralization,"中立化,中立狀態,中和"
nondescript--0,"无明显特征的,难以归类的,难以形容的,难以形容或归类的人或物"
nonperformance,NotFoundAnyMeanings
nonradioactive,NotFoundAnyMeanings
nonthreatening,不威脅的
obsolescent--0,"荒廢的,即將過時的,逐漸被廢棄的"
opprobrious--0,"嘴不干淨的,無禮的,粗野的,該罵的,可恥的"
orthographical,拼字正確的
other-directed,"記,別人,指揮,別人可以指揮你的,受人支配的,缺少自主性的,受人支配的,缺少自主性的"
overbearing--0,"專橫傲慢的,壓倒一切的,在力量或重要性上勢不可擋的,支配的,顯著的"
overindulgence,"放縱,任性,沈溺"
oversimplified,太簡丹化
paleolithic--0,"記,古,石頭,舊石器時代的,舊石器時代的,參,新石器時代的,古文書,古生物學者,舊石器時代的"
penitential--0,"後悔的,懺悔的,類,後悔的"
peregrinate--0,"遊歷,旅行,記法,完全,田地,遊歷,旅行"
perfunctory--0,"草率的,敷衍的,記法,遠離,功能,不稱職敷衍的,深刻的,深奧的,很深的,全然的"
peripatetic--0,"到處走動的,流動的,記法,周圍,到處走的,巡迴的"
perspicuous--0,"明晰的,明瞭的,記法,完全,看"
pharmaceutical,"形容詞,藥的,配藥的,製藥的,名詞,配藥,藥品"
picturesque--0,"生動的,如畫的,獨特的"
precipitate--0,"加速促成,使提前或突然發生,使,水蒸汽,凝結形成降水,使沉澱,魯莽的,突然發生的,沉澱物,所有意思都要背,反,延遲,使減速,拖拉的,深思熟慮的,故意的,阻止"
predicament--0,"困境,窘境,記法,預先,命令,預先被命令了左右為難困境,窘境"
predominant--0,"佔優勢的,佔支配地位的,記法先前有領土的"
preliminary--0,"初步行動,准備,初步措施,初試,初步的,開始的,預備的"
premeditate--0,"預謀,預先考慮"
presumptuously,毫無忌憚地
presupposition,"預想,假定,前提"
progression--0,"事件的连续,一系列,发展,进展,数级数"
proliferate--0,"增殖,激增,擴散,使激增"
proprietary--0,"私有的,專賣的,有財產的,所有權人的"
proselytize--0,"使改變宗教,政治信仰或生活方式,他也非常熱衷於改變他人的信仰,憑著這種熱情他寫了許多政治小冊子"
prospective--0,"預期的,盼望中的,未來的"
provisional--0,"暫時的,臨時的反,最后確定的"
provocative--0,"氣人的,挑撥的,刺激的刺激物,挑撥物,興奮劑"
punctilious--0,"謹小慎微的,嚴格注意行為或舉動的小細節的,參,準時的,加標點,小孔,刺破,反,漫不經心的,玩忽職守的"
reactionary--0,"極端保守的,反對社會進步或自由主義的,極端保守者參,使恢複活動,類,頑固的無法接受權威控製保守的無法接受變化"
reconnaissance,"偵查,勘查,事先考察"
redistribution,"記,重新,分配,為了減少財產分配上的不平等,重新分配,類,文盲要受教育不公平要重新分配,重新分配,再區分"
reminiscent--0,"回憶往事的,懷舊的,好回憶往事的,喜愛懷舊的,提醒的,發人聯想的"
representation,"表示法,表現,陳述,請求,代表,扮演,繼承"
representative,"代表,眾議員,典型,描寫的,表現的,代理的,代表性的,代議制的,典型的"
resplendent--0,"華麗輝煌的,外表華麗耀眼的,類,華美的演奏燦爛的外表,無用的無用輝煌的輝煌,反,遲鈍的,陰暗的,缺乏光澤"
responsibility,"責任,責任心,職責,任務,負擔"
responsiveness,"反應,回應,回應能力,有同情心"
restoration--0,"恢復,復辟,修復,重建,歸還"
resuscitate--0,"使,昏迷之人,復活,復興"
retroactive--0,"反动的,追溯的,有追溯力的,从以往某天开始生效"
self-abasement,"自卑,自謙,記,降低地位"
self-assurance,NotFoundAnyMeanings
self-governing,NotFoundAnyMeanings
self-satisfied,自滿的
sovereignty--0,"名詞,統治權,主權,主權國家"
speculative--0,"思考的,思索的,推測出的投機的,投機生意的帶著疑問的,好奇的"
stigmatization,"使蒙上污名,受恥辱"
submissiveness,"順從,恭謹"
subordinate--0,"屬下,附屬物,下級的,次要的,附屬的,使居下位,使服從"
superficiality,"淺薄,類,外行膚淺黨徒偏見,反,深度,深刻,表面性的事物,淺薄"
superfluous--0,"多余的,累贅的類簡潔不會多余的自然不會故意的反,完整的,必須的"
superiority--0,"名詞,優越,優勢,上級"
susceptibility,"易感性,感受性,感情,物磁化系數"
sweet-smelling,NotFoundAnyMeanings
tendentious--0,"偏見的,記,用,來記,傾向,太過強烈就變成,偏見,傾向"
terrestrial--0,"地球的陸地的,陸上的,陸棲的,陸生的人間的,塵世的類地行星的"
transcendental,"超越經驗的,形而上學的"
transformation,"變形,變質,變化,改造,轉變,變壓,語轉換,式"
transparent--0,"透明,透明的,顯然的,明晰的"
treacherous--0,"危險的,背叛的,不可靠的,背叛的,不可靠的,記法音讀踹老師背叛的,危險的"
trepidation--0,"恐懼參,無畏的,類大膽的不會驚恐簡潔的不會多話自由的不會依附反,沉著,不屈不撓的,冷靜的,驚恐的"
unambiguous--0,"不含糊,明白的,字源,含糊的,不含糊"
unblemished--0,"無瑕疵的,無缺點的,無汙點的,清白的"
unbreakable--0,"不易破損的,堅不可摧的"
unclassifiable,NotFoundAnyMeanings
unconscionable,"昧着良心的,不合理的,过分的,没良心"
underestimated,NotFoundAnyMeanings
understandable,"形容詞,可理解的,能懂的"
understated--0,"低調的,輕描淡寫的,壓抑的"
unemotional--0,"不易動感情的,缺乏感情的"
unflappable--0,"面對困難或經受成功時,臨危不亂的,鎮定自若的類鎮定自若的不容易被擾亂固執的不容易被說服反,擾亂的"
unfortunate--0,"不幸的,不合宜的,不吉利的,不恰當的"
unobtrusive--0,"不唐突的,不多嘴的,客氣的,謙虛的"
unqualified--0,"不合格的,無資格的,不適任的"
unquestionable,"無疑問的,確實的,無可挑剔的"
unremitting--0,"堅持不懈的,不停的"
unsatisfactory,"使人不滿意的不符合要求的,不足的"
unwarranted--0,"沒保證的,保證,偶然的,沒根據,沒有地站不住腳"
utilitarian--0,"功利的,實利的,功利主義的功利論者,功利主義者"
vacillation--0,"猶豫類沖動的不猶豫傲慢的不謙遜反,靜態平衡,頑固,頑固,執著,平衡,激烈,魯莽"
valediction--0,"告別演說類頌詞為了贊揚告別詞為了告別反,歡迎詞"
wherewithal--0,"做某事的所需資金,必要的設備,所需技術"
acquiescence--0,"默許,默認,無可奈何的同意"
ambidextrous--0,"雙手靈巧的,十分靈巧的,記法,二,右的"
anesthetic     ,NotFoundAnyMeanings
antediluvian--0,"聖經中所說的,大洪水前的,上古的,古風的,大洪水以前的人,很老的人,老古董"
antithetical--0,"完全對立的,相反的"
apprehensive--0,"擔心的,對未來焦慮或恐懼的,善于了解的,能夠理解且迅速領悟的,例,我擔心他會病倒反,大無畏的"
appropriateness,"適當,適合,反,不吉利,不合適"
arrhythmic     ,NotFoundAnyMeanings
articulate     ,NotFoundAnyMeanings
assuage        ,NotFoundAnyMeanings
astounding     ,NotFoundAnyMeanings
authoritatively,"命令式地,有權威地,可信地"
bibliography--0,"記聖經,寫寫聖經時用的書參考書目,因為寫聖經需要參考大量的書籍,文獻學,參考書目,索引某一作者或出版商的作品的目錄,有關一個題目或一個人的,書目,參考書目"
cantankerous--0,"不好相處的,記,諧音,看坦克,被激怒"
characteristics,"特質,特徵,特性"
chronologically,按時間前後順序排列而記載的
clairvoyance--0,"記清楚,看看的清楚千裡眼,超人的洞察力,千裡眼,可看到感官不能覺察的物體的假想力量,參,超人的聽力,航行,航海,類,靈巧的是熟練操作預見性的是預言有洞察力的監視,透視,洞察力,千里眼"
collectivity--0,"全體,總體,集體"
collegiality--0,"聯合領導,共同掌權"
commensurate--0,"同樣大小的,相稱的,記法,相同,測量"
commonplaceness,NotFoundAnyMeanings
conciliatory--0,"撫慰的,調和的,字根,協商"
conclusively--0,"決定性地,確定地"
congratulations,"用以向人,祝賀,恭喜"
contemptuous--0,"鄙視的,表示輕蔑的,感覺不屑的,表示人的態度,是一種性格特征,類臉紅表示窘迫的譏笑表示輕視的"
contumacious--0,"桀傲不馴的,不服從的參,腫脹的,腫大的,瘤,拒不服從,無禮,傲慢,類頑固的"
conviviality--0,"歡樂,愛交際性格,記,全部,活潑的"
cosmopolitan--0,"四海為家的人,世界主義者,世界性的,全球的"
cosmopolitanism,"記,國際都市,世界,宇宙,城市世界城國際大都市,世界大同主義,四海一家,類,頑固的不是寬容的狹隘的不是世界性的,反,島國性質,思想,觀點等的,狹隘,孤立的,島國的,世界大同主義,四海一家"
counterbalanced,NotFoundAnyMeanings
decision-making,"决策,决策的"
deliberately--0,"深思熟慮的,故意,蓄意,存心的"
deliberation--0,"深思熟慮,研究,審議,商議,慎重,緩慢,從容"
devoted/opposes,NotFoundAnyMeanings
discombobulated,"記源于,擾亂,使不安,該詞本身就很亂中間有很顯眼,讀寶寶愛哭混亂的,擾亂的,混亂的,類,混亂的沒有秩序不穩定的沒有一致性,反,擾亂,調解"
disconnected--0,"分離的,不連貫的,參,不連續的,間斷的,反,連結,不相連的元素,分離的,不連貫的"
discontented--0,"不滿足的,不滿意的"
disentanglement,解開糾結
